loss,params,iteration,estimators,train_time
0.23881250938438336,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.782711636308066, 'learning_rate': 0.06784049312211747, 'min_child_samples': 310, 'num_leaves': 118, 'reg_alpha': 0.3847956006460591, 'reg_lambda': 0.5567626641571933, 'subsample_for_bin': 60000, 'subsample': 0.5773531779209471}",76,33,1.9479897999999594
0.2426535873827239,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6966820646316267, 'learning_rate': 0.033295678482587715, 'min_child_samples': 345, 'num_leaves': 130, 'reg_alpha': 0.19186378987504976, 'reg_lambda': 0.7219123016708088, 'subsample_for_bin': 100000, 'subsample': 0.6625909895975313}",77,105,2.624925600000097
0.2370811545771513,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6666443172229086, 'learning_rate': 0.05744755877242924, 'min_child_samples': 230, 'num_leaves': 43, 'reg_alpha': 0.7133013749891295, 'reg_lambda': 0.7589407773706418, 'subsample_for_bin': 40000, 'subsample': 0.625839548671577}",78,50,2.2319956999999704
0.24247311622977163,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8071553780123252, 'learning_rate': 0.07938665788099188, 'min_child_samples': 360, 'num_leaves': 49, 'reg_alpha': 0.47683625820426956, 'reg_lambda': 0.9203270460258652, 'subsample_for_bin': 20000, 'subsample': 0.8089836006476908}",79,48,2.8776073999997607
0.2412389083457347,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7237653361507131, 'learning_rate': 0.09016742272164452, 'min_child_samples': 470, 'num_leaves': 59, 'reg_alpha': 0.951334145814096, 'reg_lambda': 0.20287749635851576, 'subsample_for_bin': 180000, 'subsample': 0.7352090073066856}",80,16,1.4312927999999374
0.237432431318649,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.840335809913853, 'learning_rate': 0.04107118184854267, 'min_child_samples': 240, 'num_leaves': 87, 'reg_alpha': 0.6039908466214884, 'reg_lambda': 0.47025739270474004, 'subsample_for_bin': 80000, 'subsample': 0.6472340003710114}",81,121,5.014250999999604
0.24637460638854614,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7949627096480614, 'learning_rate': 0.028081100426489723, 'min_child_samples': 375, 'num_leaves': 82, 'reg_alpha': 0.6576923991416059, 'reg_lambda': 0.3897470093274071, 'subsample_for_bin': 40000, 'subsample': 1.0}",82,28,1.6339802000002237
0.2468455789420212,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8645647885757192, 'learning_rate': 0.1207687441403687, 'min_child_samples': 155, 'num_leaves': 75, 'reg_alpha': 0.30783235440132756, 'reg_lambda': 0.6091298736947075, 'subsample_for_bin': 20000, 'subsample': 0.7600662056941211}",83,11,2.689522300000135
0.24549416256314227,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7531150871596571, 'learning_rate': 0.02483361334380303, 'min_child_samples': 135, 'num_leaves': 38, 'reg_alpha': 0.769571764369892, 'reg_lambda': 0.8041708592301033, 'subsample_for_bin': 100000, 'subsample': 0.708142946330751}",84,69,4.046233199999733
0.23989552609231413,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6840570456800067, 'learning_rate': 0.03759428903758607, 'min_child_samples': 430, 'num_leaves': 45, 'reg_alpha': 0.9913615050142018, 'reg_lambda': 0.9988628520584912, 'subsample_for_bin': 120000, 'subsample': 0.7798825355682135}",85,39,1.8796612999994977
0.24314749441590633,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6520240162767511, 'learning_rate': 0.029992106502819752, 'min_child_samples': 170, 'num_leaves': 109, 'reg_alpha': 0.8017545967634658, 'reg_lambda': 0.32106864099566046, 'subsample_for_bin': 60000, 'subsample': 1.0}",86,33,1.7484352999999828
0.23831810642964402,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7102443535086047, 'learning_rate': 0.04548586342954673, 'min_child_samples': 400, 'num_leaves': 93, 'reg_alpha': 0.14326852753087893, 'reg_lambda': 0.6469392872784613, 'subsample_for_bin': 160000, 'subsample': 0.5174571699737796}",87,35,1.9343389999994542
0.23782019235588936,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8205181140874376, 'learning_rate': 0.03361394808732983, 'min_child_samples': 275, 'num_leaves': 53, 'reg_alpha': 0.03264530073325064, 'reg_lambda': 0.6906235224118105, 'subsample_for_bin': 140000, 'subsample': 0.5852642349773399}",88,88,3.3389162000003125
0.2355951117553201,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6135477238595343, 'learning_rate': 0.04192719099324077, 'min_child_samples': 260, 'num_leaves': 33, 'reg_alpha': 0.3971761615016543, 'reg_lambda': 0.8701409951216755, 'subsample_for_bin': 200000, 'subsample': 0.6832505235186916}",89,60,2.5898590999995577
0.2415233117893869,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6301430308989071, 'learning_rate': 0.1508380629750006, 'min_child_samples': 190, 'num_leaves': 79, 'reg_alpha': 0.5535043021985534, 'reg_lambda': 0.42907601381795485, 'subsample_for_bin': 20000, 'subsample': 0.8141294890866627}",90,19,2.4180172999995193
0.24292631242037643,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6675562277854115, 'learning_rate': 0.054266109634139234, 'min_child_samples': 300, 'num_leaves': 56, 'reg_alpha': 0.2596241897409508, 'reg_lambda': 0.9009546114133463, 'subsample_for_bin': 60000, 'subsample': 1.0}",91,18,1.706362299999455
0.24256534600522717,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7419260207538586, 'learning_rate': 0.02167891873414852, 'min_child_samples': 325, 'num_leaves': 65, 'reg_alpha': 0.3461954191529658, 'reg_lambda': 0.9426528243581161, 'subsample_for_bin': 220000, 'subsample': 0.7327785845076917}",92,81,2.81509030000052
0.23913079360569012,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7012324439721949, 'learning_rate': 0.06694091438946889, 'min_child_samples': 250, 'num_leaves': 73, 'reg_alpha': 0.18241848913681136, 'reg_lambda': 0.9818376724928473, 'subsample_for_bin': 40000, 'subsample': 0.6601825926291809}",93,38,2.473891999999978
0.24211725761041947,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6883223800498356, 'learning_rate': 0.14085321002938414, 'min_child_samples': 200, 'num_leaves': 68, 'reg_alpha': 0.4315661248063197, 'reg_lambda': 0.7249957787162701, 'subsample_for_bin': 80000, 'subsample': 0.5646643597347488}",94,22,2.4088251000002856
0.24718236742915056,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7254060088054466, 'learning_rate': 0.17532683193256118, 'min_child_samples': 450, 'num_leaves': 141, 'reg_alpha': 0.7034225716215197, 'reg_lambda': 0.4824736438266536, 'subsample_for_bin': 100000, 'subsample': 1.0}",95,5,1.008674400000018
0.23646846129529886,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6437690313368148, 'learning_rate': 0.09715910081224566, 'min_child_samples': 370, 'num_leaves': 36, 'reg_alpha': 0.4637176406705127, 'reg_lambda': 0.8430676387196431, 'subsample_for_bin': 120000, 'subsample': 0.7931705881671917}",96,22,1.7310678000003463
0.236825467346495,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6774380520624521, 'learning_rate': 0.08509659283281991, 'min_child_samples': 290, 'num_leaves': 114, 'reg_alpha': 0.8685921568342315, 'reg_lambda': 0.8173323673253019, 'subsample_for_bin': 20000, 'subsample': 0.8907009616114481}",97,27,2.077849899999819
0.23614793813814505,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7553374995937607, 'learning_rate': 0.10681178961870429, 'min_child_samples': 235, 'num_leaves': 40, 'reg_alpha': 0.618067720748362, 'reg_lambda': 0.7900583367110634, 'subsample_for_bin': 180000, 'subsample': 0.534560091553434}",98,22,2.1323336999994353
0.24234595622366695,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7139275210102582, 'learning_rate': 0.05965568800007035, 'min_child_samples': 500, 'num_leaves': 103, 'reg_alpha': 0.5110985316321861, 'reg_lambda': 0.7682111620286871, 'subsample_for_bin': 40000, 'subsample': 0.6433239506693471}",99,18,1.4592471999994814
0.2474932403004304,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6090182095415124, 'learning_rate': 0.05004250394026517, 'min_child_samples': 340, 'num_leaves': 61, 'reg_alpha': 0.11387526477036092, 'reg_lambda': 0.5254740588015381, 'subsample_for_bin': 80000, 'subsample': 1.0}",100,19,1.3015375999993921
0.24180692607578536,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6584662310350032, 'learning_rate': 0.03719155995537324, 'min_child_samples': 325, 'num_leaves': 52, 'reg_alpha': 0.6702608110197003, 'reg_lambda': 0.6803197361865675, 'subsample_for_bin': 60000, 'subsample': 0.5050712198695833}",302,61,1.2458992000001672
0.24357316443704757,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7874017297352429, 'learning_rate': 0.07921604084673012, 'min_child_samples': 310, 'num_leaves': 49, 'reg_alpha': 0.29224889992196207, 'reg_lambda': 0.599132144938404, 'subsample_for_bin': 40000, 'subsample': 0.6133644174973214}",303,24,1.0716308000000936
0.2440801960104022,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6219409498869063, 'learning_rate': 0.015988310036688838, 'min_child_samples': 95, 'num_leaves': 30, 'reg_alpha': 0.3616900953312533, 'reg_lambda': 0.7486397500760223, 'subsample_for_bin': 260000, 'subsample': 0.7043810530820057}",304,101,3.5241064000001643
0.2370033997399117,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7370184214094118, 'learning_rate': 0.02562693962996078, 'min_child_samples': 220, 'num_leaves': 91, 'reg_alpha': 0.527646859627688, 'reg_lambda': 0.8814560143758826, 'subsample_for_bin': 60000, 'subsample': 0.7205074217498658}",305,139,2.924208500000532
0.24390867569488728,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8497440783966804, 'learning_rate': 0.018445243110515305, 'min_child_samples': 415, 'num_leaves': 63, 'reg_alpha': 0.8097897013191733, 'reg_lambda': 0.7105315223553119, 'subsample_for_bin': 160000, 'subsample': 1.0}",306,45,1.1303608000007443
0.265735422373222,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8293679148728142, 'learning_rate': 0.07121751545704684, 'min_child_samples': 45, 'num_leaves': 95, 'reg_alpha': 0.7406269687391414, 'reg_lambda': 0.6340738031447383, 'subsample_for_bin': 140000, 'subsample': 0.7431223021669976}",307,21,3.268827899999451
0.24079490843028517,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9169577799866129, 'learning_rate': 0.12392338872401107, 'min_child_samples': 265, 'num_leaves': 40, 'reg_alpha': 0.4915777749009623, 'reg_lambda': 0.9516726619747098, 'subsample_for_bin': 240000, 'subsample': 0.8498595665755924}",308,19,1.4207497999996122
0.25193414859772223,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8950459919888473, 'learning_rate': 0.013051326140416925, 'min_child_samples': 125, 'num_leaves': 47, 'reg_alpha': 0.41175978758415044, 'reg_lambda': 0.5557783726406423, 'subsample_for_bin': 100000, 'subsample': 0.7589673887582759}",309,117,3.599229899999955
0.24163355677743947,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7686117521759734, 'learning_rate': 0.047810437110095576, 'min_child_samples': 175, 'num_leaves': 85, 'reg_alpha': 0.9044799449291543, 'reg_lambda': 0.92411763773197, 'subsample_for_bin': 20000, 'subsample': 0.661077918433171}",310,22,2.0673899000003075
0.24457064687121988,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7788564361289521, 'learning_rate': 0.06263557540675692, 'min_child_samples': 210, 'num_leaves': 88, 'reg_alpha': 0.587535177333264, 'reg_lambda': 0.9795042533993983, 'subsample_for_bin': 80000, 'subsample': 1.0}",311,15,0.953685299999961
0.24115108803899998,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7990506074435475, 'learning_rate': 0.09175086297770735, 'min_child_samples': 355, 'num_leaves': 58, 'reg_alpha': 0.0928573044758168, 'reg_lambda': 0.268474352693575, 'subsample_for_bin': 280000, 'subsample': 0.6263717410187231}",312,45,1.4972508999999263
0.23975643705620064,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8800309682473475, 'learning_rate': 0.010957750046859492, 'min_child_samples': 285, 'num_leaves': 118, 'reg_alpha': 0.6330846356650428, 'reg_lambda': 0.8220979271614549, 'subsample_for_bin': 120000, 'subsample': 0.7744794826438259}",313,198,3.3114464000000225
0.2442732378917486,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8120725009578857, 'learning_rate': 0.16137915179226384, 'min_child_samples': 405, 'num_leaves': 44, 'reg_alpha': 0.32485867121196754, 'reg_lambda': 0.6644768417465978, 'subsample_for_bin': 20000, 'subsample': 0.822724830751222}",314,9,1.1871443
0.23796773490618295,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7479825747586458, 'learning_rate': 0.05286466600692925, 'min_child_samples': 250, 'num_leaves': 82, 'reg_alpha': 0.7539860754784424, 'reg_lambda': 0.8571061437893878, 'subsample_for_bin': 200000, 'subsample': 0.5990783132421915}",315,37,1.7963975000002392
0.243284453147944,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6394272884249816, 'learning_rate': 0.033946855202868206, 'min_child_samples': 360, 'num_leaves': 70, 'reg_alpha': 0.24755418906549204, 'reg_lambda': 0.9003819950251393, 'subsample_for_bin': 60000, 'subsample': 1.0}",316,27,1.1832930999999007
0.2423880763356998,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8599341189857372, 'learning_rate': 0.19521510390953237, 'min_child_samples': 385, 'num_leaves': 75, 'reg_alpha': 0.8306119701218204, 'reg_lambda': 0.9683801343920526, 'subsample_for_bin': 40000, 'subsample': 0.6723668439074554}",317,15,1.5130968000003122
0.24298922255086786,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7072233171462973, 'learning_rate': 0.02796959136450154, 'min_child_samples': 150, 'num_leaves': 42, 'reg_alpha': 0.5667774731969315, 'reg_lambda': 0.998341753693721, 'subsample_for_bin': 100000, 'subsample': 0.5695815902258365}",318,33,3.3360438999998223
0.2390537263024346,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6938985928788237, 'learning_rate': 0.02112697115053175, 'min_child_samples': 300, 'num_leaves': 54, 'reg_alpha': 0.44255350654568715, 'reg_lambda': 0.4303589745043122, 'subsample_for_bin': 80000, 'subsample': 0.7245290657658949}",319,103,2.5669276000007812
0.24035721350283668,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6576257247803627, 'learning_rate': 0.023433218804434823, 'min_child_samples': 200, 'num_leaves': 99, 'reg_alpha': 0.2868919387308943, 'reg_lambda': 0.10706537591395576, 'subsample_for_bin': 20000, 'subsample': 0.7932749070389247}",320,74,2.772965099999965
0.2590917383113055,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9907440693278408, 'learning_rate': 0.03115009862350208, 'min_child_samples': 75, 'num_leaves': 122, 'reg_alpha': 0.16369719676334682, 'reg_lambda': 0.77866463159851, 'subsample_for_bin': 120000, 'subsample': 1.0}",321,32,2.2771772000005512
0.23920745707909652,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7609255296447798, 'learning_rate': 0.04405508127880599, 'min_child_samples': 225, 'num_leaves': 37, 'reg_alpha': 0.20288196616638737, 'reg_lambda': 0.16730807022039013, 'subsample_for_bin': 140000, 'subsample': 0.5468808007850977}",322,39,1.8636511000004248
0.24027705390860754,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7299518027730124, 'learning_rate': 0.07613259249821748, 'min_child_samples': 190, 'num_leaves': 107, 'reg_alpha': 0.01404852921475408, 'reg_lambda': 0.930429173003802, 'subsample_for_bin': 40000, 'subsample': 0.6892271166367412}",323,25,1.9992054000003918
0.2311479342133843,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.682771367550368, 'learning_rate': 0.14094803103573114, 'min_child_samples': 275, 'num_leaves': 32, 'reg_alpha': 0.5435799764748513, 'reg_lambda': 0.8545418813267742, 'subsample_for_bin': 60000, 'subsample': 0.6384713471663819}",324,21,1.4273203000002468
0.24793980308466013,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6212919155025067, 'learning_rate': 0.16463391288822973, 'min_child_samples': 165, 'num_leaves': 32, 'reg_alpha': 0.7088460039219195, 'reg_lambda': 0.8341178272994835, 'subsample_for_bin': 100000, 'subsample': 0.7502917589460847}",325,23,2.1102484999992157
0.2417528965575475,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6826182675875707, 'learning_rate': 0.1883498546552916, 'min_child_samples': 325, 'num_leaves': 34, 'reg_alpha': 0.5425857097647064, 'reg_lambda': 0.35794971498521116, 'subsample_for_bin': 60000, 'subsample': 0.5274221613502715}",326,5,1.1534693000003244
0.2469411962065281,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6018079852222857, 'learning_rate': 0.14272176471173478, 'min_child_samples': 245, 'num_leaves': 31, 'reg_alpha': 0.4643952714426609, 'reg_lambda': 0.696505452298869, 'subsample_for_bin': 80000, 'subsample': 1.0}",327,7,0.7988029999996797
0.23606038625701298,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6704743806397019, 'learning_rate': 0.1139129436320642, 'min_child_samples': 315, 'num_leaves': 49, 'reg_alpha': 0.06149808066853091, 'reg_lambda': 0.007659940374947938, 'subsample_for_bin': 180000, 'subsample': 0.7053254736174651}",328,27,1.3077204999999594
0.24877296840085394,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.628069563098466, 'learning_rate': 0.10972403556957884, 'min_child_samples': 105, 'num_leaves': 45, 'reg_alpha': 0.6797859795434461, 'reg_lambda': 0.5757824795960209, 'subsample_for_bin': 120000, 'subsample': 0.5919914673319843}",329,27,2.0635314999999537
0.24625077724280175,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6090942897431203, 'learning_rate': 0.10106783615368028, 'min_child_samples': 140, 'num_leaves': 38, 'reg_alpha': 0.6103186979964366, 'reg_lambda': 0.7393483981926385, 'subsample_for_bin': 220000, 'subsample': 0.6256912803755369}",330,16,1.6830140000001848
0.24083697037175666,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.652679463814688, 'learning_rate': 0.136086759700399, 'min_child_samples': 450, 'num_leaves': 40, 'reg_alpha': 0.387150481305588, 'reg_lambda': 0.8760843097409492, 'subsample_for_bin': 160000, 'subsample': 0.6726735004647186}",331,9,0.9425389000007272
0.24352718558433128,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6751052134009524, 'learning_rate': 0.18268175900236708, 'min_child_samples': 345, 'num_leaves': 35, 'reg_alpha': 0.6314522368110029, 'reg_lambda': 0.7969516542901106, 'subsample_for_bin': 80000, 'subsample': 1.0}",332,5,0.6978409000003012
